,0,1,2,3,4,5
41,UNIVERSITY OF MARYLAND BALTIMORE,POSTDOCTORAL FELLOW,48960.0,BALTIMORE MD,09/01/2015,09/08/2015
42,UNIVERSITY OF MARYLAND BALTIMORE,POSTDOCTORAL FELLOW,48963.0,BALTIMORE MD,11/05/2015,01/14/2016
43,UNIVERSITY OF MARYLAND BALTIMORE,POSTDOCTORAL FELLOW,49000.0,BALTIMORE MD,06/11/2015,08/01/2015
44,UNIVERSITY OF MARYLAND BALTIMORE,POSTDOCTORAL FELLOW,50000.0,BALTIMORE MD,01/06/2015,02/23/2015
45,UNIVERSITY OF MARYLAND BALTIMORE,POSTDOCTORAL FELLOW,50000.0,BALTIMORE MD,07/16/2015,08/02/2015
46,UNIVERSITY OF MARYLAND BALTIMORE,POSTDOCTORAL FELLOW,50000.0,BALTIMORE MD,12/07/2015,01/01/2016
47,UNIVERSITY OF MARYLAND BALTIMORE,POSTDOCTORAL FELLOW,50112.0,BALTIMORE MD,07/07/2015,07/13/2015
48,UNIVERSITY OF MARYLAND BALTIMORE,POSTDOCTORAL FELLOW,50190.0,BALTIMORE MD,11/11/2015,12/15/2015
49,UNIVERSITY OF MARYLAND BALTIMORE,POSTDOCTORAL FELLOW,50878.0,ROCKVILLE MD,07/21/2015,08/01/2015
50,UNIVERSITY OF MARYLAND BALTIMORE,POSTDOCTORAL FELLOW,51688.0,BALTIMORE MD,03/03/2015,04/01/2015
51,UNIVERSITY OF MARYLAND BALTIMORE,POSTDOCTORAL FELLOW,51688.0,BALTIMORE MD,03/03/2015,04/15/2015
52,UNIVERSITY OF MARYLAND BALTIMORE,POSTDOCTORAL FELLOW,51688.0,BALTIMORE MD,01/26/2015,04/01/2015
53,UNIVERSITY OF MARYLAND BALTIMORE,POSTDOCTORAL FELLOW,51688.0,BALTIMORE MD,01/29/2015,04/01/2015
54,UNIVERSITY OF MARYLAND BALTIMORE,POSTDOCTORAL FELLOW,51688.0,BALTIMORE MD,03/12/2015,07/01/2015
55,UNIVERSITY OF MARYLAND BALTIMORE,POSTDOCTORAL FELLOW,51896.0,BALTIMORE MD,08/04/2015,11/01/2015
56,UNIVERSITY OF MARYLAND BALTIMORE,POSTDOCTORAL FELLOW,52020.0,BALTIMORE MD,05/07/2015,07/01/2015
57,UNIVERSITY OF MARYLAND BALTIMORE,POSTDOCTORAL FELLOW,52020.0,BALTIMORE MD,01/28/2015,07/01/2015
58,UNIVERSITY OF MARYLAND BALTIMORE,POSTDOCTORAL FELLOW,52020.0,BALTIMORE MD,11/06/2015,12/01/2015
59,UNIVERSITY OF MARYLAND BALTIMORE,POSTDOCTORAL FELLOW,52020.0,BALTIMORE MD,01/28/2015,07/01/2015
60,UNIVERSITY OF MARYLAND BALTIMORE,POSTDOCTORAL FELLOW,52020.0,BALTIMORE MD,05/07/2015,07/01/2015
61,UNIVERSITY OF MARYLAND BALTIMORE,POSTDOCTORAL FELLOW,52116.0,BALTIMORE MD,08/31/2015,10/01/2015
62,UNIVERSITY OF MARYLAND BALTIMORE,POSTDOCTORAL FELLOW,52116.0,BALTIMORE MD,06/29/2015,08/07/2015
63,UNIVERSITY OF MARYLAND BALTIMORE,POSTDOCTORAL FELLOW,52116.0,BALTIMORE MD,08/31/2015,10/01/2015
64,UNIVERSITY OF MARYLAND BALTIMORE,POSTDOCTORAL FELLOW,52499.0,BALTIMORE MD,12/21/2015,01/02/2016
65,UNIVERSITY OF MARYLAND BALTIMORE,POSTDOCTORAL FELLOW,52499.0,BALTIMORE MD,12/30/2015,01/02/2016
66,UNIVERSITY OF MARYLAND BALTIMORE,POSTDOCTORAL FELLOW,54500.0,BALTIMORE MD,05/19/2015,07/01/2015
67,UNIVERSITY OF MARYLAND BALTIMORE,POSTDOCTORAL FELLOW,55272.0,BALTIMORE MD,10/28/2015,02/01/2016
68,UNIVERSITY OF MARYLAND BALTIMORE,POSTDOCTORAL FELLOW,58978.0,BALTIMORE MD,08/13/2015,10/01/2015
69,UNIVERSITY OF MARYLAND BALTIMORE,POSTDOCTORAL FELLOW,89270.0,BALTIMORE MD,03/30/2015,06/06/2015
70,UNIVERSITY OF MARYLAND BALTIMORE,PROFESSOR,114420.0,BALTIMORE MD,04/16/2015,04/17/2015
71,UNIVERSITY OF MARYLAND BALTIMORE,RESEARCH ASSISTANT LABORATORY,41400.0,BALTIMORE MD,08/17/2015,10/08/2015
72,UNIVERSITY OF MARYLAND BALTIMORE,RESEARCH ASSISTANT LABORATORY,41766.0,BALTIMORE MD,05/07/2015,10/18/2015
73,UNIVERSITY OF MARYLAND BALTIMORE,RESEARCH ASSISTANT LABORATORY,42153.0,BALTIMORE MD,06/22/2015,09/05/2015
74,UNIVERSITY OF MARYLAND BALTIMORE,RESEARCH ASSISTANT LABORATORY,42349.0,BALTIMORE MD,10/01/2015,03/24/2016
75,UNIVERSITY OF MARYLAND BALTIMORE,RESEARCH ASSOCIATE,56000.0,BALTIMORE MD,05/20/2015,06/01/2015
76,UNIVERSITY OF MARYLAND BALTIMORE,RESEARCH ASSOCIATE,60070.0,BALTIMORE MD,08/25/2015,09/22/2015
77,UNIVERSITY OF MARYLAND BALTIMORE,RESEARCH PROJECT COORDINATOR,60777.0,BALTIMORE MD,12/10/2015,04/03/2016
78,UNIVERSITY OF MARYLAND BALTIMORE,RESEARCH SPECIALIST - LABORATORY,51576.0,BALTIMORE MD,03/24/2015,05/15/2015
79,UNIVERSITY OF MARYLAND BALTIMORE,RESEARCH SPECIALIST LABORATORY,35020.0,BALTIMORE MD,02/18/2015,03/09/2015
80,UNIVERSITY OF MARYLAND BALTIMORE,RESEARCH SPECIALIST LABORATORY,41954.0,BALTIMORE MD,06/19/2015,10/06/2015
81,"




",,,,,
82,UNIVERSITY OF MARYLAND BALTIMORE,RESEARCH SPECIALIST LABORATORY,51576.0,BALTIMORE MD,03/03/2015,05/15/2015
83,UNIVERSITY OF MARYLAND BALTIMORE,RESEARCH SPECIALIST-LABORATORY,50000.0,BALTIMORE MD,01/30/2015,03/09/2015
84,UNIVERSITY OF MARYLAND BALTIMORE,SENIOR ENTERPRISE APPLICATION DEVELOPER,113690.0,BALTIMORE MD,02/18/2015,05/07/2015
85,UNIVERSITY OF MARYLAND BALTIMORE,SENIOR RESEARCH ANALYST,65749.0,CATONSVILLE MD,06/22/2015,08/10/2015
86,UNIVERSITY OF MARYLAND BALTIMORE,VISITING INSTRUCTOR,136850.0,BALTIMORE MD,03/03/2015,07/01/2015
87,UNIVERSITY OF MARYLAND BALTIMORE,WEB DEVELOPER,62043.0,BALTIMORE MD,06/17/2015,07/01/2015
88,UNIVERSITY OF MARYLAND BALTIMORE,WEB DEVELOPER,62043.0,BALTIMORE MD,06/19/2015,07/01/2015
89,UNIVERSITY OF MARYLAND BALTIMORE,WEB DEVELOPER,70144.0,BALTIMORE MD,07/21/2015,10/01/2015
0,UNIVERSITY OF MARYLAND BALTIMORE,ASSISTANT PROFESSOR,85933.0,BALTIMORE MD,03/24/2016,07/01/2016
1,UNIVERSITY OF MARYLAND BALTIMORE,ASSISTANT PROFESSOR,85933.0,BALTIMORE MD,03/24/2016,07/01/2016
2,UNIVERSITY OF MARYLAND BALTIMORE,ASSISTANT PROFESSOR,96785.0,BALTIMORE MD,07/20/2016,10/01/2016
3,UNIVERSITY OF MARYLAND BALTIMORE,ASSISTANT PROFESSOR,100000.0,BALTIMORE MD,09/22/2016,10/17/2016
4,UNIVERSITY OF MARYLAND BALTIMORE,ASSISTANT PROFESSOR,110000.0,BALTIMORE MD,09/28/2016,01/01/2017
5,UNIVERSITY OF MARYLAND BALTIMORE,ASSISTANT PROFESSOR,116651.0,BALTIMORE MD,05/12/2016,05/29/2016
6,UNIVERSITY OF MARYLAND BALTIMORE,ASSISTANT PROFESSOR,120000.0,BALTIMORE MD,10/20/2016,10/31/2016
7,UNIVERSITY OF MARYLAND BALTIMORE,ASSISTANT PROFESSOR,147730.0,BALTIMORE MD,08/18/2016,09/01/2016
8,UNIVERSITY OF MARYLAND BALTIMORE,ASSISTANT PROFESSOR,173400.0,BALTIMORE MD,11/30/2016,01/10/2017
9,UNIVERSITY OF MARYLAND BALTIMORE,ASSISTANT PROFESSOR,175000.0,BALTIMORE MD,06/23/2016,08/02/2016
10,"

",,,,,
11,UNIVERSITY OF MARYLAND BALTIMORE,ASSISTANT PROFESSOR,194210.0,BALTIMORE MD,03/08/2016,03/18/2016
12,UNIVERSITY OF MARYLAND BALTIMORE,ASSISTANT PROFESSOR,325800.0,BALTIMORE MD,04/21/2016,06/28/2016
13,UNIVERSITY OF MARYLAND BALTIMORE,ASSISTANT PROFESSOR  PHYSICIAN,151610.0,BALTIMORE MD,06/30/2016,07/01/2016
14,UNIVERSITY OF MARYLAND BALTIMORE,ASSISTANT PROFESSOR & PHYSICIAN,192001.0,BALTIMORE MD,12/09/2016,02/01/2017
15,UNIVERSITY OF MARYLAND BALTIMORE,ASSISTANT PROFESSOR MEDICAL PHYSICIST,135000.0,BALTIMORE MD,06/02/2016,07/01/2016
16,UNIVERSITY OF MARYLAND BALTIMORE,ASSISTANT PROFESSOR MEDICAL PHYSICIST,137500.0,BALTIMORE MD,10/14/2016,12/01/2016
17,UNIVERSITY OF MARYLAND BALTIMORE,ASSISTANT PROFESSOR PHYSICIAN,151610.0,BALTIMORE MD,05/05/2016,07/01/2016
18,UNIVERSITY OF MARYLAND BALTIMORE,BIOINFORMATICS ANALYST I,61200.0,BALTIMORE MD,10/07/2016,11/15/2016
19,UNIVERSITY OF MARYLAND BALTIMORE,BIOINFORMATICS SOFTWARE ENGINEER II,72000.0,BALTIMORE MD,10/07/2016,12/01/2016
20,UNIVERSITY OF MARYLAND BALTIMORE,CLINICAL ASSISTANT PROFESSOR,151610.0,BALTIMORE MD,04/18/2016,05/01/2016
21,UNIVERSITY OF MARYLAND BALTIMORE,INSTRUCTOR,275000.0,BALTIMORE MD,09/15/2016,12/12/2016
22,UNIVERSITY OF MARYLAND BALTIMORE,MEDICAL PHYSICIST,93000.0,BALTIMORE MD,06/30/2016,08/06/2016
23,UNIVERSITY OF MARYLAND BALTIMORE,POSTDOCTORAL FELLOW,41840.0,BALTIMORE MD,05/26/2016,09/21/2016
24,UNIVERSITY OF MARYLAND BALTIMORE,POSTDOCTORAL FELLOW,44076.0,BALTIMORE MD,01/12/2016,02/29/2016
25,UNIVERSITY OF MARYLAND BALTIMORE,POSTDOCTORAL FELLOW,44076.0,BALTIMORE MD,06/28/2016,09/01/2016
26,UNIVERSITY OF MARYLAND BALTIMORE,POSTDOCTORAL FELLOW,44556.0,BALTIMORE MD,05/13/2016,10/31/2016
27,UNIVERSITY OF MARYLAND BALTIMORE,POSTDOCTORAL FELLOW,45000.0,BALTIMORE MD,04/12/2016,05/01/2016
28,UNIVERSITY OF MARYLAND BALTIMORE,POSTDOCTORAL FELLOW,45840.0,BALTIMORE MD,03/28/2016,07/01/2016
29,UNIVERSITY OF MARYLAND BALTIMORE,POSTDOCTORAL FELLOW,46276.0,BALTIMORE MD,04/01/2016,05/09/2016
30,UNIVERSITY OF MARYLAND BALTIMORE,POSTDOCTORAL FELLOW,46344.0,BALTIMORE MD,03/25/2016,04/11/2016
31,UNIVERSITY OF MARYLAND BALTIMORE,POSTDOCTORAL FELLOW,46530.0,BALTIMORE MD,08/09/2016,09/05/2016
32,UNIVERSITY OF MARYLAND BALTIMORE,POSTDOCTORAL FELLOW,46530.0,BALTIMORE MD,08/09/2016,09/05/2016
33,UNIVERSITY OF MARYLAND BALTIMORE,POSTDOCTORAL FELLOW,47476.0,BALTIMORE MD,08/30/2016,01/01/2017
34,UNIVERSITY OF MARYLAND BALTIMORE,POSTDOCTORAL FELLOW,47476.0,BALTIMORE MD,11/04/2016,12/01/2016
35,UNIVERSITY OF MARYLAND BALTIMORE,POSTDOCTORAL FELLOW,47476.0,BALTIMORE MD,08/30/2016,01/01/2017
36,UNIVERSITY OF MARYLAND BALTIMORE,POSTDOCTORAL FELLOW,47484.0,BALTIMORE MD,09/19/2016,10/05/2016
37,UNIVERSITY OF MARYLAND BALTIMORE,POSTDOCTORAL FELLOW,48963.0,BALTIMORE MD,04/21/2016,08/11/2016
38,UNIVERSITY OF MARYLAND BALTIMORE,POSTDOCTORAL FELLOW,48963.0,BALTIMORE MD,05/09/2016,05/09/2016
39,UNIVERSITY OF MARYLAND BALTIMORE,POSTDOCTORAL FELLOW,48963.0,BALTIMORE MD,05/19/2016,10/10/2016
40,"




",,,,,
41,UNIVERSITY OF MARYLAND BALTIMORE,POSTDOCTORAL FELLOW,48963.0,BALTIMORE MD,06/24/2016,11/01/2016
42,UNIVERSITY OF MARYLAND BALTIMORE,POSTDOCTORAL FELLOW,50112.0,BALTIMORE MD,04/12/2016,07/13/2016
43,UNIVERSITY OF MARYLAND BALTIMORE,POSTDOCTORAL FELLOW,50112.0,BALTIMORE MD,04/12/2016,07/13/2016
44,UNIVERSITY OF MARYLAND BALTIMORE,POSTDOCTORAL FELLOW,50211.0,BALTIMORE MD,05/10/2016,07/25/2016
45,UNIVERSITY OF MARYLAND BALTIMORE,POSTDOCTORAL FELLOW,50440.0,BALTIMORE MD,09/09/2016,01/09/2017
46,UNIVERSITY OF MARYLAND BALTIMORE,POSTDOCTORAL FELLOW,50440.0,BALTIMORE MD,09/09/2016,01/09/2017
47,UNIVERSITY OF MARYLAND BALTIMORE,POSTDOCTORAL FELLOW,50669.0,BALTIMORE MD,11/21/2016,01/01/2017
48,UNIVERSITY OF MARYLAND BALTIMORE,POSTDOCTORAL FELLOW,50669.0,BALTIMORE MD,11/21/2016,01/01/2017
49,UNIVERSITY OF MARYLAND BALTIMORE,POSTDOCTORAL FELLOW,50669.0,BALTIMORE MD,11/22/2016,01/01/2017
50,UNIVERSITY OF MARYLAND BALTIMORE,POSTDOCTORAL FELLOW,51200.0,BALTIMORE MD,07/01/2016,09/18/2016
51,UNIVERSITY OF MARYLAND BALTIMORE,POSTDOCTORAL FELLOW,51896.0,BALTIMORE MD,06/14/2016,11/01/2016
52,UNIVERSITY OF MARYLAND BALTIMORE,POSTDOCTORAL FELLOW,52000.0,BALTIMORE MD,09/16/2016,10/01/2016
53,UNIVERSITY OF MARYLAND BALTIMORE,POSTDOCTORAL FELLOW,52116.0,BALTIMORE MD,02/11/2016,07/01/2016
54,UNIVERSITY OF MARYLAND BALTIMORE,POSTDOCTORAL FELLOW,52378.0,BALTIMORE MD,05/10/2016,07/25/2016
55,UNIVERSITY OF MARYLAND BALTIMORE,POSTDOCTORAL FELLOW,53123.0,BALTIMORE MD,11/09/2016,11/28/2016
56,UNIVERSITY OF MARYLAND BALTIMORE,POSTDOCTORAL FELLOW,53160.0,BALTIMORE MD,09/19/2016,10/01/2016
57,UNIVERSITY OF MARYLAND BALTIMORE,POSTDOCTORAL FELLOW,53160.0,BALTIMORE MD,09/19/2016,10/01/2016
58,UNIVERSITY OF MARYLAND BALTIMORE,POSTDOCTORAL FELLOW,55296.0,BALTIMORE MD,07/07/2016,07/25/2016
59,UNIVERSITY OF MARYLAND BALTIMORE,POSTDOCTORAL FELLOW,56260.0,BALTIMORE MD,11/03/2016,12/01/2016
60,UNIVERSITY OF MARYLAND BALTIMORE,POSTDOCTORAL FELLOW,56497.0,BALTIMORE MD,06/16/2016,10/01/2016
61,UNIVERSITY OF MARYLAND BALTIMORE,POSTDOCTORAL FELLOW,57325.0,BALTIMORE MD,11/16/2016,12/18/2016
62,UNIVERSITY OF MARYLAND BALTIMORE,POSTDOCTORAL FELLOW,65000.0,BALTIMORE MD,02/09/2016,03/01/2016
63,UNIVERSITY OF MARYLAND BALTIMORE,RESEARCH ASSISTANT CLINICAL,45584.0,BALTIMORE MD,05/07/2016,05/21/2016
64,UNIVERSITY OF MARYLAND BALTIMORE,RESEARCH ASSISTANT LABORATORY,42000.0,BALTIMORE MD,09/28/2016,10/17/2016
65,UNIVERSITY OF MARYLAND BALTIMORE,RESEARCH ASSISTANT LABORATORY,43408.0,BALTIMORE MD,11/11/2016,03/24/2017
66,UNIVERSITY OF MARYLAND BALTIMORE,RESEARCH ASSOCIATE,53300.0,BALTIMORE MD,12/13/2016,01/15/2017
67,UNIVERSITY OF MARYLAND BALTIMORE,RESEARCH ASSOCIATE,57363.0,BALTIMORE MD,06/10/2016,07/01/2016
68,UNIVERSITY OF MARYLAND BALTIMORE,RESEARCH ASSOCIATE,60070.0,BALTIMORE MD,02/24/2016,03/12/2016
69,UNIVERSITY OF MARYLAND BALTIMORE,RESEARCH ASSOCIATE,60070.0,BALTIMORE MD,06/21/2016,07/08/2016
70,UNIVERSITY OF MARYLAND BALTIMORE,RESEARCH ASSOCIATE,69986.0,BALTIMORE MD,02/12/2016,03/01/2016
71,UNIVERSITY OF MARYLAND BALTIMORE,RESEARCH ASSOCIATE,72000.0,BALTIMORE MD,07/28/2016,09/06/2016
72,UNIVERSITY OF MARYLAND BALTIMORE,RESEARCH PROJECT COORDINATOR,66623.0,BALTIMORE MD,12/09/2016,01/01/2017
73,UNIVERSITY OF MARYLAND BALTIMORE,RESEARCH SPECIALIST - CLINICAL,54439.0,BALTIMORE MD,03/10/2016,07/01/2016
74,UNIVERSITY OF MARYLAND BALTIMORE,RESEARCH SPECIALIST - LABORATORY,51000.0,BALTIMORE MD,03/01/2016,03/07/2016
75,UNIVERSITY OF MARYLAND BALTIMORE,SENIOR RESEARCH ANALYST,67995.0,BALTIMORE MD,11/11/2016,01/08/2017
76,UNIVERSITY OF MARYLAND BALTIMORE,SENIOR RESEARCH ANALYST,67995.0,BALTIMORE MD,09/02/2016,10/03/2016
0,UNIVERSITY OF MARYLAND BALTIMORE,ADVANCE PRACTICE PHARMACIST,111000.0,BALTIMORE MD,06/08/2017,06/12/2017
1,UNIVERSITY OF MARYLAND BALTIMORE,ASSISTANT PROFESSOR,46530.0,BALTIMORE MD,01/17/2017,03/31/2017
2,UNIVERSITY OF MARYLAND BALTIMORE,ASSISTANT PROFESSOR,46530.0,BALTIMORE MD,01/17/2017,03/31/2017
3,UNIVERSITY OF MARYLAND BALTIMORE,ASSISTANT PROFESSOR,74595.0,BALTIMORE MD,03/15/2017,07/01/2017
4,UNIVERSITY OF MARYLAND BALTIMORE,ASSISTANT PROFESSOR,95000.0,BALTIMORE MD,03/23/2017,05/01/2017
5,UNIVERSITY OF MARYLAND BALTIMORE,ASSISTANT PROFESSOR,98000.0,BALTIMORE MD,05/23/2017,06/01/2017
6,UNIVERSITY OF MARYLAND BALTIMORE,ASSISTANT PROFESSOR,99000.0,BALTIMORE MD,10/13/2017,02/01/2018
7,UNIVERSITY OF MARYLAND BALTIMORE,ASSISTANT PROFESSOR,100000.0,BALTIMORE MD,10/13/2017,12/20/2017
8,UNIVERSITY OF MARYLAND BALTIMORE,ASSISTANT PROFESSOR,120000.0,BALTIMORE MD,03/06/2017,05/10/2017
9,UNIVERSITY OF MARYLAND BALTIMORE,ASSISTANT PROFESSOR,135000.0,GLEN BURNIE MD,04/13/2017,07/01/2017
10,"

",,,,,
11,UNIVERSITY OF MARYLAND BALTIMORE,ASSISTANT PROFESSOR,151598.0,BALTIMORE MD,03/22/2017,09/07/2017
12,UNIVERSITY OF MARYLAND BALTIMORE,ASSISTANT PROFESSOR,180000.0,BALTIMORE MD,06/13/2017,07/01/2017
13,UNIVERSITY OF MARYLAND BALTIMORE,ASSISTANT PROFESSOR,182753.0,BALTIMORE MD,03/15/2017,05/01/2017
14,UNIVERSITY OF MARYLAND BALTIMORE,ASSISTANT PROFESSOR OF DIAGNOSTIC RADIOLOGY & NUCLEAR MEDICI,310000.0,BALTIMORE MD,04/21/2017,07/01/2017
15,UNIVERSITY OF MARYLAND BALTIMORE,ASSISTANT PROFESSOR OF MEDICINE,262500.0,BALTIMORE MD,03/22/2017,06/12/2017
16,UNIVERSITY OF MARYLAND BALTIMORE,ASSISTANT PROFESSOR OF MEDICINE,262500.0,WESTMINSTER MD,03/22/2017,06/12/2017
