,0,1,2,3,4,5
69,UNICORN TECHNOLOGIES LLC,SOFTWARE DEVELOPER,60000.0,DECATUR GA,02/25/2015,02/25/2015
70,UNICORN TECHNOLOGIES LLC,SOFTWARE DEVELOPER,60000.0,DECATUR GA,02/27/2015,02/27/2015
71,UNICORN TECHNOLOGIES LLC,SOFTWARE DEVELOPER,60000.0,DECATUR GA,02/27/2015,02/27/2015
72,UNICORN TECHNOLOGIES LLC,SOFTWARE DEVELOPER,60000.0,CUMMING GA,03/04/2015,03/04/2015
73,UNICORN TECHNOLOGIES LLC,SOFTWARE DEVELOPER,60000.0,CUMMING GA,03/04/2015,03/04/2015
74,UNICORN TECHNOLOGIES LLC,SOFTWARE DEVELOPER,60000.0,CUMMING GA,03/04/2015,03/04/2015
75,UNICORN TECHNOLOGIES LLC,SOFTWARE DEVELOPER,60000.0,CUMMING GA,03/04/2015,03/04/2015
76,UNICORN TECHNOLOGIES LLC,SOFTWARE DEVELOPER,60000.0,CUMMING GA,03/04/2015,03/04/2015
77,UNICORN TECHNOLOGIES LLC,SOFTWARE DEVELOPER,60000.0,CUMMING GA,03/04/2015,03/04/2015
78,UNICORN TECHNOLOGIES LLC,SOFTWARE DEVELOPER,60000.0,CUMMING GA,03/06/2015,03/06/2015
79,UNICORN TECHNOLOGIES LLC,SOFTWARE DEVELOPER,60000.0,DECATUR GA,03/09/2015,03/09/2015
80,UNICORN TECHNOLOGIES LLC,SOFTWARE DEVELOPER,60000.0,DECATUR GA,03/09/2015,03/09/2015
81,"




",,,,,
82,UNICORN TECHNOLOGIES LLC,SOFTWARE DEVELOPER,60000.0,DECATUR GA,03/09/2015,03/09/2015
83,UNICORN TECHNOLOGIES LLC,SOFTWARE DEVELOPER,60000.0,DECATUR GA,03/09/2015,03/09/2015
84,UNICORN TECHNOLOGIES LLC,SOFTWARE DEVELOPER,60000.0,DECATUR GA,03/09/2015,03/09/2015
85,UNICORN TECHNOLOGIES LLC,SOFTWARE DEVELOPER,60000.0,DECATUR GA,03/09/2015,03/09/2015
86,UNICORN TECHNOLOGIES LLC,SOFTWARE DEVELOPER,60000.0,DECATUR GA,03/09/2015,03/09/2015
87,UNICORN TECHNOLOGIES LLC,SOFTWARE DEVELOPER,60000.0,DECATUR GA,03/09/2015,03/09/2015
88,UNICORN TECHNOLOGIES LLC,SOFTWARE DEVELOPER,60000.0,DECATUR GA,03/09/2015,03/09/2015
89,UNICORN TECHNOLOGIES LLC,SOFTWARE DEVELOPER,60000.0,CUMMING GA,03/09/2015,03/09/2015
90,UNICORN TECHNOLOGIES LLC,SOFTWARE DEVELOPER,60000.0,DECATUR GA,03/09/2015,03/09/2015
91,UNICORN TECHNOLOGIES LLC,SOFTWARE DEVELOPER,60000.0,CUMMING GA,03/09/2015,03/09/2015
92,UNICORN TECHNOLOGIES LLC,SOFTWARE DEVELOPER,60000.0,DECATUR GA,03/09/2015,03/09/2015
93,UNICORN TECHNOLOGIES LLC,SOFTWARE DEVELOPER,60000.0,CUMMING GA,03/09/2015,03/09/2015
94,UNICORN TECHNOLOGIES LLC,SOFTWARE DEVELOPER,60000.0,DECATUR GA,03/09/2015,03/09/2015
95,UNICORN TECHNOLOGIES LLC,SOFTWARE DEVELOPER,60000.0,DECATUR GA,03/09/2015,03/09/2015
96,UNICORN TECHNOLOGIES LLC,SOFTWARE DEVELOPER,60000.0,DECATUR GA,03/10/2015,03/10/2015
97,UNICORN TECHNOLOGIES LLC,SOFTWARE DEVELOPER,60000.0,DECATUR GA,03/10/2015,03/10/2015
98,UNICORN TECHNOLOGIES LLC,SOFTWARE DEVELOPER,60000.0,ALPHARETTA GA,03/14/2015,03/14/2015
99,UNICORN TECHNOLOGIES LLC,SOFTWARE DEVELOPER,60000.0,ALPHARETTA GA,03/14/2015,03/14/2015
100,UNICORN TECHNOLOGIES LLC,SOFTWARE DEVELOPER,60000.0,ALPHARETTA GA,03/14/2015,03/14/2015
101,UNICORN TECHNOLOGIES LLC,SOFTWARE DEVELOPER,60000.0,ALPHARETTA GA,03/14/2015,03/14/2015
102,UNICORN TECHNOLOGIES LLC,SOFTWARE DEVELOPER,60000.0,ALPHARETTA GA,03/14/2015,03/14/2015
103,UNICORN TECHNOLOGIES LLC,SOFTWARE DEVELOPER,60000.0,ALPHARETTA GA,03/14/2015,03/14/2015
104,UNICORN TECHNOLOGIES LLC,SOFTWARE DEVELOPER,60000.0,ALPHARETTA GA,03/18/2015,04/01/2015
105,UNICORN TECHNOLOGIES LLC,SOFTWARE DEVELOPER,60000.0,ALPHARETTA GA,09/16/2015,12/18/2015
106,UNICORN TECHNOLOGIES LLC,SOFTWARE DEVELOPER,60000.0,ALPHARETTA GA,09/23/2015,09/28/2015
107,UNICORN TECHNOLOGIES LLC,SOFTWARE DEVELOPER,65000.0,DALLAS TX,05/11/2015,05/11/2015
108,UNICORN TECHNOLOGIES LLC,SOFTWARE DEVELOPER,80000.0,BURBANK CA,11/03/2015,11/04/2015
109,UNICORN TECHNOLOGIES LLC,SOFTWARE DEVELOPER,80000.0,DECATUR GA,08/21/2015,08/21/2015
110,UNICORN TECHNOLOGIES LLC,SOFTWARE DEVELOPER,80000.0,ATLANTA GA,09/10/2015,09/21/2015
111,UNICORN TECHNOLOGIES LLC,SOFTWARE DEVELOPER,80000.0,ATLANTA GA,09/21/2015,09/21/2015
112,UNICORN TECHNOLOGIES LLC,SOFTWARE DEVELOPER OBIEE,80000.0,DANBURY CT,03/12/2015,03/12/2015
113,UNICORN TECHNOLOGIES LLC,SOFTWARE DEVELOPER OBIEE,98280.0,DANBURY CT,10/27/2015,10/27/2015
114,UNICORN TECHNOLOGIES LLC,SOFTWARE DEVELOPER OBIEE,98280.0,DANBURY CT,08/13/2015,08/13/2015
115,UNICORN TECHNOLOGIES LLC,SOFTWARE DEVELOPERS,60000.0,DECATUR GA,02/25/2015,02/25/2015
116,UNICORN TECHNOLOGIES LLC,SOFTWARE DEVELOPERS APPLICATIONS,60000.0,JOHN'S CREEK GA,01/28/2015,01/28/2015
117,UNICORN TECHNOLOGIES LLC,SOFTWARE DEVELOPERS APPLICATIONS,60000.0,MASON OH,02/02/2015,02/02/2015
118,UNICORN TECHNOLOGIES LLC,SOFTWARE DEVELOPERS APPLICATIONS,65000.0,AUBURN MI,01/26/2015,05/01/2015
119,UNICORN TECHNOLOGIES LLC,SYSTEMS ANALYST,60000.0,CUMMING GA,03/26/2015,04/01/2015
120,UNICORN TECHNOLOGIES LLC,SYSTEMS ANALYST,60000.0,CUMMING GA,03/26/2015,04/01/2015
121,UNICORN TECHNOLOGIES LLC,SYSTEMS ANALYST,60000.0,CUMMING GA,03/26/2015,04/01/2015
122,"




",,,,,
123,UNICORN TECHNOLOGIES LLC,SYSTEMS ANALYST,60000.0,CUMMING GA,03/26/2015,04/01/2015
124,UNICORN TECHNOLOGIES LLC,SYSTEMS ANALYST,60000.0,CUMMING GA,03/26/2015,04/01/2015
125,UNICORN TECHNOLOGIES LLC,SYSTEMS ANALYST,60000.0,CUMMING GA,03/26/2015,04/01/2015
126,UNICORN TECHNOLOGIES LLC,SYSTEMS ANALYST,60000.0,CUMMING GA,03/26/2015,04/01/2015
127,UNICORN TECHNOLOGIES LLC,SYSTEMS ANALYST,60000.0,ALPHARETTA GA,09/15/2015,12/31/2015
128,UNICORN TECHNOLOGIES LLC,WEBMETHOD DEVELOPER,98000.0,CYNWYD PA,10/29/2015,12/02/2015
0,UNICORN TECHNOLOGIES LLC,APPLICATION DEVELOPER,60000.0,FAYETTEVILLE GA,03/21/2016,04/11/2016
1,UNICORN TECHNOLOGIES LLC,APPLICATION DEVELOPER,65000.0,FAYETTEVILLE GA,03/21/2016,04/11/2016
2,UNICORN TECHNOLOGIES LLC,COMPUTER PROGRAMMER,60000.0,ALPHARETTA GA,03/17/2016,04/04/2016
3,UNICORN TECHNOLOGIES LLC,COMPUTER PROGRAMMER,60000.0,ALPHARETTA GA,03/18/2016,04/01/2016
4,UNICORN TECHNOLOGIES LLC,COMPUTER PROGRAMMER,61000.0,ALPHARETTA GA,03/18/2016,03/30/2016
5,UNICORN TECHNOLOGIES LLC,COMPUTER PROGRAMMER,62000.0,ALPHARETTA GA,03/18/2016,04/01/2016
6,UNICORN TECHNOLOGIES LLC,COMPUTER PROGRAMMER  ANALYST,70000.0,CAMPHILL PA,11/03/2016,11/07/2016
7,UNICORN TECHNOLOGIES LLC,COMPUTER PROGRAMMER ANALYST,80000.0,ALPHARETTA GA,07/05/2016,07/11/2016
8,UNICORN TECHNOLOGIES LLC,COMPUTER PROGRAMMERS,60000.0,FAYETTEVILLE GA,03/21/2016,04/04/2016
9,UNICORN TECHNOLOGIES LLC,COMPUTER PROGRAMMERS,60000.0,FAYETTEVILLE GA,03/21/2016,04/11/2016
10,"

",,,,,
11,UNICORN TECHNOLOGIES LLC,COMPUTER SYSTEM ANALYST,60000.0,DUBLIN GA,11/29/2016,11/29/2016
12,UNICORN TECHNOLOGIES LLC,COMPUTER SYSTEM ANALYST,60000.0,ALPHARETTA GA,08/29/2016,09/05/2016
13,UNICORN TECHNOLOGIES LLC,COMPUTER SYSTEM ANALYST,60000.0,HOUSTON TX,05/02/2016,05/10/2016
14,UNICORN TECHNOLOGIES LLC,COMPUTER SYSTEM ANALYST,62000.0,ALPHARETTA GA,08/29/2016,09/12/2016
15,UNICORN TECHNOLOGIES LLC,COMPUTER SYSTEM ANALYST,65000.0,MEMPHIS TN,11/21/2016,11/22/2016
16,UNICORN TECHNOLOGIES LLC,COMPUTER SYSTEM ANALYST,65000.0,JOHNS CREEK GA,02/29/2016,03/05/2016
17,UNICORN TECHNOLOGIES LLC,COMPUTER SYSTEM ANALYST,65000.0,LITTLETON CO,08/30/2016,09/06/2016
18,UNICORN TECHNOLOGIES LLC,COMPUTER SYSTEM ANALYST,65000.0,BELOIT WI,10/07/2016,10/10/2016
19,UNICORN TECHNOLOGIES LLC,COMPUTER SYSTEM ANALYST,65000.0,JOHNS CREEK GA,03/03/2016,03/04/2016
20,UNICORN TECHNOLOGIES LLC,COMPUTER SYSTEM ANALYST,65000.0,ALPHARETTA GA,03/11/2016,03/14/2016
21,UNICORN TECHNOLOGIES LLC,COMPUTER SYSTEM ANALYST,70000.0,NEW YORK NY,08/04/2016,08/08/2016
22,UNICORN TECHNOLOGIES LLC,COMPUTER SYSTEMS ANALYST,60000.0,DUBLIN OH,10/25/2016,10/31/2016
23,UNICORN TECHNOLOGIES LLC,COMPUTER SYSTEMS ANALYST,60000.0,OWINGS MILLS MD,10/25/2016,10/31/2016
24,UNICORN TECHNOLOGIES LLC,COMPUTER SYSTEMS ANALYST,60000.0,ALPHARETTA GA,03/17/2016,04/04/2016
25,UNICORN TECHNOLOGIES LLC,COMPUTER SYSTEMS ANALYST,60000.0,ALPHARETTA GA,03/17/2016,03/28/2016
26,UNICORN TECHNOLOGIES LLC,COMPUTER SYSTEMS ANALYST,60000.0,ALPHARETTA GA,03/17/2016,03/28/2016
27,UNICORN TECHNOLOGIES LLC,COMPUTER SYSTEMS ANALYST,60000.0,ALPHARETTA GA,03/17/2016,04/04/2016
28,UNICORN TECHNOLOGIES LLC,COMPUTER SYSTEMS ANALYST,60000.0,DECATUR GA,03/17/2016,04/04/2016
29,UNICORN TECHNOLOGIES LLC,COMPUTER SYSTEMS ANALYST,60000.0,DECATUR GA,03/17/2016,04/04/2016
30,UNICORN TECHNOLOGIES LLC,COMPUTER SYSTEMS ANALYST,60000.0,ALPHARETTA GA,03/17/2016,04/04/2016
31,UNICORN TECHNOLOGIES LLC,COMPUTER SYSTEMS ANALYST,60000.0,ALPHARETTA GA,03/17/2016,03/28/2016
32,UNICORN TECHNOLOGIES LLC,COMPUTER SYSTEMS ANALYST,60000.0,ALPHARETTA GA,03/18/2016,04/04/2016
33,UNICORN TECHNOLOGIES LLC,COMPUTER SYSTEMS ANALYST,60000.0,ALPHARETTA GA,03/18/2016,04/04/2016
34,UNICORN TECHNOLOGIES LLC,COMPUTER SYSTEMS ANALYST,60000.0,ALPHARETTA GA,03/18/2016,04/04/2016
35,UNICORN TECHNOLOGIES LLC,COMPUTER SYSTEMS ANALYST,60000.0,ALPHARETTA GA,03/18/2016,04/04/2016
36,UNICORN TECHNOLOGIES LLC,COMPUTER SYSTEMS ANALYST,65000.0,DECATUR GA,03/10/2016,03/10/2016
37,UNICORN TECHNOLOGIES LLC,COMPUTER SYSTEMS ANALYST,65000.0,ALPHARETTA GA,03/18/2016,04/04/2016
38,UNICORN TECHNOLOGIES LLC,COMPUTER SYSTEMS ANALYST,70000.0,ATLANTA GA,05/02/2016,05/02/2016
39,UNICORN TECHNOLOGIES LLC,COMPUTER SYSTEMS ANALYSTS,60000.0,CLEARWATER FL,03/25/2016,04/04/2016
40,"




",,,,,
41,UNICORN TECHNOLOGIES LLC,DATABASE ADMINISTRATORS,60000.0,FAYETTEVILLE GA,03/21/2016,04/11/2016
42,UNICORN TECHNOLOGIES LLC,DATABASE ADMINISTRATORS,60000.0,FAYETTEVILLE GA,03/21/2016,04/04/2016
43,UNICORN TECHNOLOGIES LLC,DATASTAGE DEVELOPER,70000.0,EAGAN MN,10/27/2016,10/31/2016
44,UNICORN TECHNOLOGIES LLC,PROGRAMMER,65000.0,FAYETTEVILLE GA,03/21/2016,04/11/2016
45,UNICORN TECHNOLOGIES LLC,PROGRAMMER,65000.0,DECATUR GA,03/24/2016,04/20/2016
46,UNICORN TECHNOLOGIES LLC,PROGRAMMER ANALYST,68000.0,FOSTER CITY CA,08/04/2016,08/08/2016
47,UNICORN TECHNOLOGIES LLC,PROGRAMMER ANALYST,78000.0,CHICAGO IL,11/22/2016,11/22/2016
48,UNICORN TECHNOLOGIES LLC,PROGRAMMER ANALYST,78000.0,CHICAGO GA,12/01/2016,12/05/2016
49,UNICORN TECHNOLOGIES LLC,QUALITY ANALYST,60000.0,FAYETTEVILLE GA,03/21/2016,04/11/2016
50,UNICORN TECHNOLOGIES LLC,SOFTWARE DEVELOPER,60000.0,ALPHARETTA GA,11/21/2016,11/21/2016
51,UNICORN TECHNOLOGIES LLC,SOFTWARE DEVELOPER,60000.0,BRENTWOOD GA,12/14/2016,12/14/2016
52,UNICORN TECHNOLOGIES LLC,SOFTWARE DEVELOPER,60000.0,DECATUR GA,03/17/2016,04/04/2016
53,UNICORN TECHNOLOGIES LLC,SOFTWARE DEVELOPER,60000.0,FAYETTEVILLE GA,03/24/2016,04/18/2016
54,UNICORN TECHNOLOGIES LLC,SOFTWARE DEVELOPER,60000.0,DECATUR GA,03/10/2016,03/10/2016
55,UNICORN TECHNOLOGIES LLC,SOFTWARE DEVELOPER,60000.0,ALPHARETTA GA,03/17/2016,04/04/2016
56,UNICORN TECHNOLOGIES LLC,SOFTWARE DEVELOPER,60000.0,ALPHARETTA GA,03/17/2016,03/28/2016
57,UNICORN TECHNOLOGIES LLC,SOFTWARE DEVELOPER,60000.0,DECATUR GA,03/17/2016,04/04/2016
58,UNICORN TECHNOLOGIES LLC,SOFTWARE DEVELOPER,60000.0,DECATUR GA,03/17/2016,03/28/2016
59,UNICORN TECHNOLOGIES LLC,SOFTWARE DEVELOPER,60000.0,ALPHARETTA GA,03/18/2016,04/01/2016
60,UNICORN TECHNOLOGIES LLC,SOFTWARE DEVELOPER,60000.0,ALPHARETTA GA,03/18/2016,04/01/2016
61,UNICORN TECHNOLOGIES LLC,SOFTWARE DEVELOPER,61000.0,DECATUR GA,03/17/2016,04/04/2016
62,UNICORN TECHNOLOGIES LLC,SOFTWARE DEVELOPER,62000.0,DECATUR GA,03/17/2016,03/28/2016
63,UNICORN TECHNOLOGIES LLC,SOFTWARE DEVELOPER,62000.0,DECATUR GA,03/17/2016,03/28/2016
64,UNICORN TECHNOLOGIES LLC,SOFTWARE DEVELOPER,65000.0,FAYETTEVILLE GA,03/21/2016,04/11/2016
65,UNICORN TECHNOLOGIES LLC,SOFTWARE DEVELOPER,65000.0,FOX RIVER GROVE IL,04/22/2016,04/26/2016
66,UNICORN TECHNOLOGIES LLC,SOFTWARE DEVELOPER,65000.0,ALPHARETTA GA,03/11/2016,03/14/2016
67,UNICORN TECHNOLOGIES LLC,SOFTWARE DEVELOPER,68000.0,LAS VEGAS NV,05/02/2016,05/09/2016
68,UNICORN TECHNOLOGIES LLC,SOFTWARE DEVELOPER,70000.0,LAS VEGAS NV,07/28/2016,08/01/2016
69,UNICORN TECHNOLOGIES LLC,SOFTWARE DEVELOPER,72000.0,JERSEY CITY NJ,11/03/2016,11/07/2016
70,UNICORN TECHNOLOGIES LLC,SOFTWARE DEVELOPER,75000.0,PRINCETON NJ,12/22/2016,12/23/2016
71,UNICORN TECHNOLOGIES LLC,SOFTWARE DEVELOPER,80000.0,PRINCETON NJ,06/30/2016,07/04/2016
72,UNICORN TECHNOLOGIES LLC,SOFTWARE DEVELOPER,81000.0,SAN FRANCISCO CA,07/01/2016,07/05/2016
73,UNICORN TECHNOLOGIES LLC,SOFTWARE DEVELOPER,85000.0,BELLEVUE WA,04/14/2016,04/18/2016
74,UNICORN TECHNOLOGIES LLC,SOFTWARE DEVELOPER,89500.0,SALISBURY NC,03/17/2016,03/23/2016
75,UNICORN TECHNOLOGIES LLC,SOFTWARE DEVELOPER  JAVA DEVELOPER,71000.0,BOULDER CO,03/28/2016,04/01/2016
76,UNICORN TECHNOLOGIES LLC,SOFTWARE DEVELOPER APPLICATIONS,67000.0,LINDEN NJ,03/22/2016,03/24/2016
77,UNICORN TECHNOLOGIES LLC,SOFTWARE DEVELOPERS,78000.0,KENNESAW GA,12/10/2016,12/12/2016
78,UNICORN TECHNOLOGIES LLC,SOFTWARE DEVELOPERS APPLICATIONS,65000.0,JOHNSCREEK GA,02/29/2016,03/03/2016
79,UNICORN TECHNOLOGIES LLC,SOFTWARE DEVELOPERS APPLICATIONS,65000.0,JOHNS CREEK GA,03/02/2016,03/04/2016
80,UNICORN TECHNOLOGIES LLC,SOFTWARE DEVELOPERS APPLICATIONS,66000.0,JOHNSCREEK GA,03/02/2016,03/04/2016
81,"




",,,,,
82,UNICORN TECHNOLOGIES LLC,SOFTWARE DEVELOPERS APPLICATIONS,72000.0,PISCATAWAY NJ,09/21/2016,09/28/2016
