,0,1,2,3,4,5
61,I3INFOTEK INC,VALIDATION ANALYST,65400.0,NEW BRUNSWICK NJ,03/26/2016,09/22/2016
62,I3INFOTEK INC,VALIDATION ANALYST,82000.0,SANJOSE CA,10/24/2016,10/28/2016
63,I3INFOTEK INC,VALIDATION ANALYST,82000.0,SAN JOSE CA,10/24/2016,10/24/2016
64,I3INFOTEK INC,VALIDATION ENGINEER,60000.0,WARSAW IN,08/05/2016,08/08/2016
65,I3INFOTEK INC,VALIDATION ENGINEER,60000.0,WARSAW IN,08/05/2016,08/08/2016
66,I3INFOTEK INC,VALIDATION QUALITY ENGINEER,63000.0,ELKTON MD,11/15/2016,11/28/2016
67,I3INFOTEK INC,WEBLOGIC ADMIN,68000.0,MCLEAN VA,11/11/2016,11/16/2016
68,I3INFOTEK INC,WEBLOGIC ADMIN,68000.0,MCLEAN VA,11/11/2016,11/16/2016
0,I3INFOTEK INC,.NET DEVELOPER,77500.0,CUMBERLAND RI,05/12/2017,05/19/2017
1,I3INFOTEK INC,ASSOCIATE SCIENTIST,60000.0,KANSAS CITY MO,03/18/2017,09/01/2017
2,I3INFOTEK INC,AUTOMATION ENGINEER,61000.0,MALVERN PA,06/07/2017,06/12/2017
3,I3INFOTEK INC,BI DEVELOPER,66000.0,ST PAUL MN,06/27/2017,07/03/2017
4,I3INFOTEK INC,BUSINESS ANALYST,77000.0,SOUTH SAN FRANCISCO CA,06/06/2017,06/19/2017
5,I3INFOTEK INC,BUSINESS ANALYST,84000.0,SOUTH SAN FRANCISCO CA,05/25/2017,06/01/2017
6,I3INFOTEK INC,BUSINESS ANALYST,84000.0,SOUTH SAN FRANCISCO CA,05/25/2017,06/01/2017
7,I3INFOTEK INC,C++ QT DEVELOPER,72821.0,IRVINE CA,06/02/2017,06/12/2017
8,I3INFOTEK INC,CAPA SPECALIST,60000.0,SEATTLE WA,03/23/2017,09/01/2017
9,I3INFOTEK INC,COLD FUSION DEVELOPER,60000.0,SYRACUSE NY,03/18/2017,09/01/2017
10,"

",,,,,
11,I3INFOTEK INC,COLDFUSION DEVELOPER,61000.0,MERRICK NY,03/23/2017,09/01/2017
12,I3INFOTEK INC,COMPLAINT INVESTIGATION ENGINEER,60000.0,BATESVILLE IN,03/19/2017,09/01/2017
13,I3INFOTEK INC,COMPUTER SYSTEM VALIDATION ANALYST,60000.0,NORTHBROOK IL,01/09/2017,01/09/2017
14,I3INFOTEK INC,COMPUTER SYSTEM VALIDATION ANALYST,77000.0,NORTHBROOK IL,03/23/2017,09/04/2017
15,I3INFOTEK INC,COMPUTER SYSTEM VALIDATION ENGINEER,73000.0,HAYWARD CA,03/23/2017,09/01/2017
16,I3INFOTEK INC,DATABASE ADMINISTRATOR,60000.0,BARTLESVILLE OK,12/29/2017,01/01/2018
17,I3INFOTEK INC,DATABASE ADMINISTRATOR,60000.0,BARTLESVILLE OK,12/29/2017,01/01/2018
18,I3INFOTEK INC,DESIGN QUALITY ENGINEER,74000.0,PLYMOUTH MN,03/18/2017,09/01/2017
19,I3INFOTEK INC,DESIGN QUALITY ENGINEER,74000.0,PLYMOUTH MN,03/18/2017,09/01/2017
20,I3INFOTEK INC,DOT NET DEVELOPER,72000.0,TAMPA FL,10/24/2017,10/30/2017
21,I3INFOTEK INC,ENGINEER II,60000.0,ANN ARBOR MI,03/18/2017,09/01/2017
22,I3INFOTEK INC,ENGINEERING CONTINGENT,60000.0,HIALEAH FL,03/18/2017,09/01/2017
23,I3INFOTEK INC,ENTERPRISE SOLUTION ARCHITECT,70000.0,CINCINNATI OH,06/22/2017,06/22/2017
24,I3INFOTEK INC,ETL DEVELOPER,84000.0,LOMBARD IL,10/19/2017,10/23/2017
25,I3INFOTEK INC,ETL DEVELOPER,84000.0,RESTON VA,10/16/2017,10/23/2017
26,I3INFOTEK INC,ETL DEVELOPER,92019.0,RESTON VA,10/16/2017,10/23/2017
27,I3INFOTEK INC,HUMAN RESOURCE SPECIALIST,64000.0,ISELIN NJ,10/05/2017,10/09/2017
28,I3INFOTEK INC,INFORMATICA BDM CONSULTANT,84000.0,WARREN NJ,11/03/2017,11/06/2017
29,I3INFOTEK INC,INFORMATICA BDM CONSULTANT,86154.0,WARREN NJ,11/03/2017,11/06/2017
30,I3INFOTEK INC,INFORMATICA BDM CONSULTANT,87000.0,NEW YORK NY,10/23/2017,10/30/2017
31,I3INFOTEK INC,INFORMATICA BDM CONSULTANT,87000.0,NEW YORK NY,10/23/2017,10/30/2017
32,I3INFOTEK INC,INFORMATICA BDM CONSULTANT,93000.0,NEW YORK NY,10/23/2017,10/30/2017
33,I3INFOTEK INC,INFORMATICA BDM CONSULTANT,93000.0,NEW YORK NY,10/23/2017,10/30/2017
34,I3INFOTEK INC,INFORMATICA DEVELOPER,60000.0,FRANKLIN WI,01/05/2017,01/05/2017
35,I3INFOTEK INC,INFORMATICA DEVELOPER,60000.0,DORAL FL,01/17/2017,01/17/2017
36,I3INFOTEK INC,INFORMATICA DEVELOPER,60000.0,BATON ROUGE LA,07/03/2017,07/03/2017
37,I3INFOTEK INC,INFORMATICA DEVELOPER,62000.0,FRANKLIN WI,01/06/2017,01/06/2017
38,I3INFOTEK INC,INFORMATICA DEVELOPER,62000.0,LOS ANGELES CA,03/18/2017,09/01/2017
39,I3INFOTEK INC,INFORMATICA DIH ADMIN,70000.0,BATON ROUGE LA,07/03/2017,07/03/2017
40,"




",,,,,
41,I3INFOTEK INC,IT VALIDATION AND QMS SPECIALIST,63000.0,MATTAWAN MI,07/21/2017,07/21/2017
42,I3INFOTEK INC,JAVA DEVELOPER,70000.0,RICHMOND VA,11/02/2017,11/02/2017
43,I3INFOTEK INC,JAVA DEVELOPER,79581.0,PLEASANTON CA,12/13/2017,12/18/2017
44,I3INFOTEK INC,JAVA DEVELOPER,93000.0,FREEHOLD NJ,09/08/2017,09/11/2017
45,I3INFOTEK INC,L2 MESSAGING SMTP,70000.0,JACKSONVILLE FL,06/13/2017,06/19/2017
46,I3INFOTEK INC,L3 MESSAGING SMTP,70000.0,JACKSONVILLE FL,06/06/2017,06/19/2017
47,I3INFOTEK INC,LINUX ENGINEER,62000.0,PITTSBURGH PA,10/03/2017,10/04/2017
48,I3INFOTEK INC,LINUX ENGINEER,72946.0,PITTSBURGH PA,10/03/2017,10/04/2017
49,I3INFOTEK INC,MANUFACTURING ENGINEER- BD MEDICAL,69000.0,ANDOVER MA,03/18/2017,09/01/2017
50,I3INFOTEK INC,MECHANICAL ENGINEER,60000.0,WARSAW IN,05/24/2017,08/09/2017
51,I3INFOTEK INC,MECHANICAL ENGINEER,69000.0,LEXINGTON MA,03/18/2017,09/01/2017
52,I3INFOTEK INC,MIDDLEWARE ADMINISTRATOR,84000.0,AUBURN HILLS MI,12/12/2017,12/12/2017
53,I3INFOTEK INC,NETWORK ENGINEER,60000.0,LEXINGTON KY,03/18/2017,09/01/2017
54,I3INFOTEK INC,NETWORK ENGINEER,60000.0,ISELIN NJ,03/19/2017,09/01/2017
55,I3INFOTEK INC,OFM DEVELOPER,84000.0,CARLSBAD CA,04/27/2017,04/28/2017
56,I3INFOTEK INC,OFM DEVELOPER,84000.0,CARLSBAD CA,05/22/2017,06/01/2017
57,I3INFOTEK INC,PROGRAMMER ANALYST .NET,64000.0,SMITHFIELD RI,03/18/2017,09/01/2017
58,I3INFOTEK INC,PROGRAMMER DEVELOPER ANALYST,77000.0,AUSTIN TX,05/18/2017,06/01/2017
59,I3INFOTEK INC,PYTHON DEVELOPER,60000.0,MT LAUREL NJ,03/18/2017,09/01/2017
60,I3INFOTEK INC,PYTHON DEVELOPER,60000.0,MT LAUREL NJ,03/18/2017,09/01/2017
61,I3INFOTEK INC,QA ENGINEER,67000.0,ELKTON MD,03/18/2017,09/01/2017
62,I3INFOTEK INC,QA ENGINEER,67000.0,ELKTON MD,03/18/2017,09/01/2017
63,I3INFOTEK INC,QUALITY ASSURANCE ANALYST,75000.0,GOLETA CA,06/06/2017,06/12/2017
64,I3INFOTEK INC,QUALITY ASSURANCE ENGINEER,60000.0,ELKTON MD,03/15/2017,03/15/2017
65,I3INFOTEK INC,QUALITY ASSURANCE ENGINEER,60000.0,ELKTON MD,03/16/2017,03/20/2017
66,I3INFOTEK INC,QUALITY ASSURANCE ENGINEER,63000.0,ELKTON MD,03/15/2017,03/15/2017
67,I3INFOTEK INC,QUALITY ASSURANCE ENGINEER,63000.0,ELKTON MD,03/16/2017,03/20/2017
68,I3INFOTEK INC,QUALITY ASSURANCE ENGINEER,67000.0,ELKTON MD,03/18/2017,09/01/2017
69,I3INFOTEK INC,QUALITY ASSURANCE ENGINEER,67000.0,ELKTON MD,03/21/2017,03/21/2017
70,I3INFOTEK INC,QUALITY ASSURANCE ENGINEER,67000.0,ELKTON MD,03/25/2017,09/01/2017
71,I3INFOTEK INC,QUALITY ASSURANCE ENGINEER,72000.0,IRVING TX,03/18/2017,09/01/2017
72,I3INFOTEK INC,QUALITY ASSURANCE ENGINEER,72000.0,IRVING TX,03/23/2017,09/01/2017
73,I3INFOTEK INC,QUALITY ENGINEER,60000.0,TARRYTOWN NY,03/18/2017,09/01/2017
74,I3INFOTEK INC,QUALITY ENGINEER,60000.0,WARSAW IN,03/18/2017,09/01/2017
75,I3INFOTEK INC,QUALITY ENGINEER,60000.0,WARSAW IN,03/18/2017,09/01/2017
76,I3INFOTEK INC,QUALITY ENGINEER,60000.0,WARSAW IN,03/18/2017,09/01/2017
77,I3INFOTEK INC,QUALITY ENGINEER,60000.0,WARSAW IN,03/18/2017,09/01/2017
78,I3INFOTEK INC,QUALITY ENGINEER,60000.0,CALEDONIA MI,03/18/2017,09/01/2017
79,I3INFOTEK INC,QUALITY ENGINEER,60000.0,WARSAW IN,03/18/2017,09/01/2017
80,I3INFOTEK INC,QUALITY ENGINEER,60000.0,WARSAW IN,03/18/2017,09/01/2017
81,"




",,,,,
82,I3INFOTEK INC,QUALITY ENGINEER,60000.0,WARSAW IN,03/18/2017,09/01/2017
83,I3INFOTEK INC,QUALITY ENGINEER,60000.0,WARSAW IN,03/18/2017,09/01/2017
84,I3INFOTEK INC,QUALITY ENGINEER,60000.0,WARSAW IN,03/18/2017,09/01/2017
85,I3INFOTEK INC,QUALITY ENGINEER,60000.0,WARSAW IN,03/19/2017,09/01/2017
86,I3INFOTEK INC,QUALITY ENGINEER,60000.0,WARSAW IN,03/19/2017,09/01/2017
87,I3INFOTEK INC,QUALITY ENGINEER,60000.0,WARSAW IN,03/19/2017,09/01/2017
88,I3INFOTEK INC,QUALITY ENGINEER,60000.0,WARSAW IN,03/19/2017,09/01/2017
89,I3INFOTEK INC,QUALITY ENGINEER,60000.0,WARSAW IN,03/19/2017,09/01/2017
90,I3INFOTEK INC,QUALITY ENGINEER,60000.0,WARSAW IN,03/19/2017,09/01/2017
91,I3INFOTEK INC,QUALITY ENGINEER,60000.0,WARSAW IN,03/19/2017,09/01/2017
92,I3INFOTEK INC,QUALITY ENGINEER,60000.0,MEMPHIS TN,04/11/2017,04/11/2017
93,I3INFOTEK INC,QUALITY ENGINEER,60000.0,WARSAW IN,05/19/2017,06/01/2017
94,I3INFOTEK INC,QUALITY ENGINEER,60000.0,WARSAW IN,06/30/2017,07/10/2017
95,I3INFOTEK INC,QUALITY ENGINEER,62800.0,COLUMBIA HEIGHTS MN,03/23/2017,09/01/2017
96,I3INFOTEK INC,QUALITY ENGINEER,63000.0,STPAUL MN,03/24/2017,09/01/2017
97,I3INFOTEK INC,QUALITY ENGINEER,67000.0,ELKTON MD,03/18/2017,09/01/2017
98,I3INFOTEK INC,QUALITY ENGINEER,67000.0,ELKTON MD,03/18/2017,09/01/2017
99,I3INFOTEK INC,QUALITY ENGINEER,67000.0,ELKTON MD,03/18/2017,09/01/2017
100,I3INFOTEK INC,QUALITY ENGINEER,67000.0,ELKTON MD,03/18/2017,09/01/2017
101,I3INFOTEK INC,QUALITY ENGINEER,67000.0,ELKTON MD,03/18/2017,09/01/2017
102,I3INFOTEK INC,QUALITY ENGINEER,70000.0,DOVER OH,06/30/2017,07/10/2017
103,I3INFOTEK INC,QUALITY ENGINEER,71000.0,WALKERSVILLE MD,03/23/2017,09/01/2017
104,I3INFOTEK INC,QUALITY ENGINEER,71000.0,WALKERSVILLE MD,03/23/2017,09/01/2017
105,I3INFOTEK INC,QUALITY ENGINEER,75000.0,NORTH HAVEN CT,03/18/2017,09/01/2017
106,I3INFOTEK INC,QUALITY ENGINEER,75000.0,NORTH HAVEN CT,03/18/2017,09/01/2017
107,I3INFOTEK INC,QUALITY ENGINEER,77000.0,IRVING TX,08/14/2017,08/14/2017
108,I3INFOTEK INC,QUALITY ENGINEER,82000.0,WALKERSVILLE MD,05/11/2017,05/15/2017
109,I3INFOTEK INC,QUALITY ENGINEER III,66000.0,FORT WORTH TX,03/18/2017,09/01/2017
110,I3INFOTEK INC,REGULATORY PUBLISHER,60000.0,RICHMOND VA,09/19/2017,09/19/2017
111,I3INFOTEK INC,SALESFORCE DEVELOPER,76000.0,BURBANK CA,05/25/2017,06/01/2017
112,I3INFOTEK INC,SALESFORCE DEVELOPER,76000.0,BURBANK CA,06/19/2017,06/26/2017
113,I3INFOTEK INC,SALESFORCE DEVELOPER,76000.0,BURBANK CA,06/28/2017,07/03/2017
114,I3INFOTEK INC,SENIOR ETL ADMINISTRATOR AB INITIO,68000.0,WASHINGTON DC,01/03/2017,01/23/2017
115,I3INFOTEK INC,SENIOR ETL ADMINISTRATOR AB INITIO,68000.0,RESTON VA,01/03/2017,01/03/2017
116,I3INFOTEK INC,SENIOR ETL ADMINISTRATOR AB INITIO,68000.0,WASHINGTON DC,01/03/2017,01/03/2017
117,I3INFOTEK INC,SENIOR PROGRAMMER-ANALYST,73000.0,BATON ROUGE LA,07/21/2017,10/13/2017
118,I3INFOTEK INC,SENIOR PROGRAMMER-ANALYST,73000.0,BATON ROUGE LA,07/21/2017,10/13/2017
119,I3INFOTEK INC,SENIOR PROGRAMMER-ANALYST,73000.0,BATON ROUGE LA,09/22/2017,10/13/2017
120,I3INFOTEK INC,SENIOR SOFTWARE DEVELOPER,133000.0,SEATTLE WA,12/22/2017,01/01/2018
121,I3INFOTEK INC,SERVICE NOW DEVELOPER,74000.0,SAN JOSE CA,03/19/2017,09/01/2017
122,"




",,,,,
123,I3INFOTEK INC,SERVICE NOW DEVELOPER,74000.0,SAN JOSE CA,03/19/2017,09/01/2017
124,I3INFOTEK INC,SOA DEVELOPER,72000.0,EVANSVILLE IN,08/18/2017,08/21/2017
125,I3INFOTEK INC,SOFTWARE DEVELOPER,66000.0,ST PAUL MN,05/25/2017,06/01/2017
126,I3INFOTEK INC,SOFTWARE DEVELOPER,66000.0,ST PAUL MN,06/27/2017,07/03/2017
127,I3INFOTEK INC,SOFTWARE DEVELOPER,72000.0,STERLING VA,06/27/2017,07/03/2017
128,I3INFOTEK INC,SOFTWARE DEVELOPER,72000.0,WASHINGTON DC,06/27/2017,07/03/2017
129,I3INFOTEK INC,SOFTWARE DEVELOPER,72000.0,WASHINGTON DC,06/27/2017,07/03/2017
130,I3INFOTEK INC,SOFTWARE DEVELOPER,73000.0,WINSTON-SALEM NC,05/25/2017,06/01/2017
131,I3INFOTEK INC,SOFTWARE DEVELOPER,73000.0,WINSTON-SALEM NC,05/25/2017,06/01/2017
132,I3INFOTEK INC,SOFTWARE DEVELOPER,73000.0,WINSTON-SALEM NC,06/28/2017,07/03/2017
133,I3INFOTEK INC,SOFTWARE DEVELOPER,77000.0,ATLANTA GA,06/27/2017,07/03/2017
134,I3INFOTEK INC,SOFTWARE DEVELOPER,78000.0,COLUMBUS OH,06/27/2017,07/03/2017
135,I3INFOTEK INC,SOFTWARE DEVELOPER,84000.0,WASHINGTON DC,05/25/2017,06/01/2017
136,I3INFOTEK INC,SOFTWARE DEVELOPER,85000.0,CHESTER PA,05/25/2017,06/01/2017
137,I3INFOTEK INC,SOFTWARE DEVELOPER,85000.0,CHESTER PA,06/27/2017,07/03/2017
138,I3INFOTEK INC,SOFTWARE DEVELOPER,92019.0,BOWIE MD,09/26/2017,09/26/2017
139,I3INFOTEK INC,SOFTWARE DEVELOPER,92019.0,BOWIE MD,09/13/2017,09/18/2017
140,I3INFOTEK INC,SOFTWARE DEVELOPER,93000.0,NORTH MIAMI BEACH FL,10/05/2017,10/09/2017
141,I3INFOTEK INC,SOFTWARE DEVELOPER,93000.0,ISELIN NJ,10/05/2017,10/09/2017
142,I3INFOTEK INC,SOFTWARE DEVELOPER,120000.0,SEATTLE WA,12/21/2017,01/01/2018
143,I3INFOTEK INC,SOFTWARE DEVELOPER,120000.0,SEATLLE WA,12/18/2017,01/01/2018
144,I3INFOTEK INC,SOFTWARE DEVELOPER C++,72000.0,IRVING TX,05/24/2017,06/01/2017
145,I3INFOTEK INC,SOFTWARE DEVELOPERS,71000.0,ISELIN NJ,03/28/2017,09/01/2017
146,I3INFOTEK INC,SOFTWARE DEVELOPERS,71000.0,ISELIN NJ,03/28/2017,09/01/2017
147,I3INFOTEK INC,SOFTWARE ENGINEER,84000.0,MOORESVILLE NC,10/12/2017,10/23/2017
148,I3INFOTEK INC,SQL DATABASE ADMINISTRATOR,80000.0,REDMOND WA,06/28/2017,07/01/2017
149,I3INFOTEK INC,SQL DEVELOPER,70000.0,REDMOND WA,06/19/2017,06/26/2017
150,I3INFOTEK INC,SQL DEVELOPER,87318.0,REDMOND WA,05/24/2017,06/01/2017
151,I3INFOTEK INC,SQL DEVELOPER,87318.0,REDMOND WA,06/19/2017,06/26/2017
152,I3INFOTEK INC,SR SOFTWARE DEVELOPER,87000.0,WINDSOR MILL MD,06/22/2017,07/01/2017
153,I3INFOTEK INC,SR.SOFTWARE DEVELOPER,80000.0,LOS ANGELES CA,04/21/2017,04/28/2017
154,I3INFOTEK INC,SUPPLIER QUALITY ENGINEER,60000.0,SEATTLE WA,03/18/2017,09/01/2017
155,I3INFOTEK INC,SUPPLIER QUALITY ENGINEER,60000.0,WARSAW IN,03/18/2017,09/01/2017
156,I3INFOTEK INC,SUPPLIER QUALITY ENGINEER,60000.0,SEATTLE WA,03/19/2017,09/01/2017
157,I3INFOTEK INC,SUPPLIER QUALITY ENGINEER,60000.0,SEATTLE WA,03/19/2017,09/01/2017
158,I3INFOTEK INC,SUPPLIER QUALITY ENGINEER,60000.0,SEATTLE WA,03/19/2017,09/01/2017
159,I3INFOTEK INC,SUPPLIER QUALITY ENGINEER,60000.0,SEATTLE WA,03/19/2017,09/01/2017
160,I3INFOTEK INC,SUPPLIER QUALITY ENGINEER,60000.0,SEATTLE WA,03/19/2017,09/01/2017
161,I3INFOTEK INC,SUPPLIER QUALITY ENGINEER,60000.0,SEATTLE WA,03/19/2017,09/01/2017
162,I3INFOTEK INC,SUPPLIER QUALITY ENGINEER,60000.0,WARSAW IN,03/30/2017,09/01/2017
163,"




",,,,,
164,I3INFOTEK INC,SUPPLIER QUALITY ENGINEER,67000.0,ELKTON MD,03/18/2017,09/01/2017
165,I3INFOTEK INC,SUPPLIER QUALITY ENGINEER CAPA SPECALIST,60000.0,SEATTLE WA,03/18/2017,09/01/2017
166,I3INFOTEK INC,SUPPLIER QUALITY ENGINEER CAPA SPECALIST,60000.0,SEATTLE WA,03/18/2017,09/01/2017
167,I3INFOTEK INC,SUPPLIER QUALITY ENGINEER CAPA SPECALIST,60000.0,SEATTLE WA,03/18/2017,09/01/2017
168,I3INFOTEK INC,SYSTEMS ANALYST LINUX ADMINISTRATOR,60000.0,AUSTIN TX,03/23/2017,09/01/2017
169,I3INFOTEK INC,TABLEAU DEVELOPER,66000.0,ST PAUL MN,06/27/2017,07/03/2017
170,I3INFOTEK INC,TECHNICAL ANALYST,68000.0,MILWAUKEE WI,11/03/2017,11/06/2017
171,I3INFOTEK INC,TECHNOLOGY LEAD,60000.0,PHOENIX AZ,03/18/2017,09/01/2017
172,I3INFOTEK INC,TEST ENGINEER,68536.0,KANSAS CITY MO,10/24/2017,10/30/2017
173,I3INFOTEK INC,TEST ENGINEER,74194.0,KANSAS CITY MO,11/07/2017,11/07/2017
174,I3INFOTEK INC,VALIDATION ANALYST,70000.0,CHADDS FORD PA,09/09/2017,10/01/2017
175,I3INFOTEK INC,VALIDATION ANALYST,73000.0,HAYWARD CA,03/18/2017,09/01/2017
176,I3INFOTEK INC,VALIDATION ANALYST,76000.0,ALLENDALE NJ,06/14/2017,10/01/2017
177,I3INFOTEK INC,VALIDATION ANALYST,76000.0,ALLENDALE NJ,09/08/2017,10/01/2017
178,I3INFOTEK INC,VALIDATION ANALYST,76000.0,ALLENDALE NJ,09/25/2017,10/01/2017
179,I3INFOTEK INC,VALIDATION ENGINEER,60000.0,LAKEWOOD NJ,03/18/2017,09/01/2017
180,I3INFOTEK INC,VALIDATION ENGINEER,60000.0,ISELIN NJ,03/19/2017,09/01/2017
181,I3INFOTEK INC,VALIDATION ENGINEER,60000.0,ISELIN NJ,03/19/2017,09/01/2017
182,I3INFOTEK INC,VALIDATION ENGINEER,60000.0,ISELIN NJ,03/19/2017,09/01/2017
183,I3INFOTEK INC,VALIDATION ENGINEER,60000.0,ISELIN NJ,03/19/2017,09/01/2017
